Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
ID_0427,28,Self-Employed,Associate,76376.71,688.2857076,Southwest,Savings,Billing challenges caused frustration,55.9,0,Email,Basic,1
ID_0428,61,Unemployed,Master,37262.99,708.2015006,Midwest,Savings,Highly recommend this service without hesitation,21.5,0,Phone,Basic,0
ID_0429,35,Unemployed,Master,4538.11,757.2092855,Southwest,Joint,Highly recommend this service,40.7,0,Email,Basic,0
ID_0430,61,Self-Employed,Master,2741.97,741.0773042,West Coast,Savings,Loyalty program rewards are beneficial,17.1,0,Email,Premium,0
ID_0431,50,Self-Employed,Associate,46791.99,733.3409198,Southwest,Joint,Product value beat anticipations,28.7,0,Text,Basic,1
ID_0432,61,Self-Employed,Bachelor,7510.29,703.043886,Southwest,Savings,Billing setbacks caused frustration,61,0,Email,Enterprise,1
ID_0433,50,Unemployed,PhD,79352.29,738.5030558,Northeast,Joint,Highly recommend this service without hesitation,13.4,1,Text,Basic,0
ID_0434,50,,Bachelor,180914.42,713.813366,Northeast,Joint,Return process was difficult,2.2,0,Phone,Premium,0
ID_0435,50,Freelancer,High School,182312.55,742.8902805,West Coast,Joint,Delivery was held up by 3 days,31.7,0,Phone,Basic,1
ID_0436,50,Freelancer,Master,91460.51,695.1533987,Midwest,Checking,Highly recommend this service,22.3,1,Phone,Basic,0
ID_0437,50,Unemployed,Bachelor,20169.04,710.8715513,Northeast,Savings,Billing challenges caused frustration,50.4,1,Email,Premium,1
ID_0438,35,Self-Employed,PhD,168958.85,670.5021104,,Checking,Loyalty program perks are beneficial,53.9,1,Email,Basic,1
ID_0439,28,,High School,184652.03,718.2496195,West Coast,Savings,Delivery was pushed back by 3 days,11.8,0,Email,Enterprise,0
ID_0440,42,Self-Employed,Associate,18612.39,679.4499568,Northeast,Savings,Return process was problematic,19.7,0,Phone,Premium,0
ID_0441,28,Unemployed,Associate,113663.93,664.2976775,Midwest,Checking,,68.6,0,Email,Basic,1
ID_0442,50,Unemployed,PhD,28696.02,732.9330574,Northeast,Joint,Billing difficulties caused frustration,14.5,1,Email,Premium,0
ID_0443,35,Self-Employed,High School,137931.83,730.6369888,West Coast,Savings,Loyalty program privileges are advantageous,5.7,1,App,Premium,0
ID_0444,61,Freelancer,Master,500799.94,759.1436867,West Coast,Joint,Billing problems caused frustration requiring immediate attention,16,1,App,Premium,1
ID_0445,35,Self-Employed,Bachelor,2591.31,698.4437215,Northeast,Checking,Return process was problematic,19.6,0,Email,Basic,1
ID_0446,50,Salaried,High School,193509.7,740.4026423,Midwest,Joint,Loyalty program advantages are useful,53.2,4,Email,Basic,1
ID_0447,35,Salaried,Associate,82835.1,747.5398786,Southwest,,Delivery was postponed by 3 days,37.6,2,Phone,Premium,1
ID_0448,35,Self-Employed,PhD,308226.22,742.2386904,Southwest,Savings,Loyalty program perks are profitable,31,1,Text,Premium,0
ID_0449,50,Unemployed,PhD,53168.04,678.7173159,Northeast,Savings,Website design needs improvement,24,0,Email,Basic,0
ID_0450,35,Salaried,Bachelor,159787.77,727.4681741,Midwest,Checking,Highly recommend this service to colleagues,16,1,Email,Basic,1
ID_0451,42,Salaried,PhD,5476.17,738.2070148,Southwest,Savings,Website layout needs improvement,8.4,0,Text,Basic,0
ID_0452,42,Unemployed,PhD,34712.98,720.3589233,West Coast,Checking,Technical support was delayed affecting my schedule,40.2,0,App,Basic,0
ID_0453,35,Unemployed,High School,5896.26,615.6761171,Midwest,Joint,Highly recommend this service to colleagues,1.2,2,Phone,Premium,1
ID_0454,61,Freelancer,Master,314729.49,728.0244812,Southwest,Savings,Product grade outdid hopes,18.7,0,Email,Premium,0
ID_0455,50,Unemployed,Bachelor,144340.76,830.626552,Midwest,Savings,Billing problems caused frustration that needs resolution,29.1,0,Email,Basic,0
ID_0456,42,Self-Employed,High School,162711.14,701.9980366,Northeast,Savings,Loyalty program advantages are advantageous,46.1,0,Phone,Premium,0
ID_0457,61,Self-Employed,Master,236305.12,683.5961451,Midwest,Joint,Return process was difficult,10.3,0,Email,Basic,0
ID_0458,35,Freelancer,High School,7560.27,738.667428,Southwest,Savings,Loyalty program perks are beneficial,69.3,1,Email,Premium,0
ID_0459,61,Salaried,High School,41403.94,735.6189105,Northeast,Checking,Product grade outdid anticipations,11.8,0,Email,Basic,0
ID_0460,28,Salaried,PhD,6263.15,779.6367583,Midwest,Joint,Technical support was delayed causing inconvenience,44.4,0,Phone,Basic,0
ID_0461,42,Unemployed,Master,20121.77,657.1065922,West Coast,Joint,Loyalty program advantages are advantageous,23.1,0,Phone,Premium,1
ID_0462,35,Self-Employed,Bachelor,22146.02,756.5690126,Southwest,Joint,Website user experience needs improvement,25.2,0,Text,Basic,1
ID_0463,50,Salaried,Bachelor,53821.59,749.5211031,Northeast,Joint,Product grade outdid anticipations,52.3,1,Phone,Basic,0
ID_0464,35,Freelancer,Master,26583.16,712.8926732,Midwest,Joint,Loyalty program incentives are advantageous,32.4,1,App,Basic,1
ID_0465,50,Freelancer,PhD,9048.07,736.9343659,West Coast,Checking,Website user experience needs improvement,10.2,0,Text,Basic,0
ID_0466,35,Self-Employed,Associate,15581.47,771.4728741,Southwest,Joint,Delivery was postponed by 3 days,48,1,Email,Basic,0
ID_0467,61,Freelancer,High School,13542.1,763.615769,West Coast,Savings,Loyalty program incentives are advantageous,42.2,0,Email,Basic,1
ID_0468,61,Freelancer,PhD,307255.18,662.8490344,Midwest,Joint,Billing difficulties caused frustration,23,2,Phone,Enterprise,0
ID_0469,61,Self-Employed,Master,121054.69,761.0079093,Midwest,Joint,Website design needs improvement,11.8,2,Email,Premium,1
ID_0470,28,Unemployed,High School,291940.39,716.7655697,Northeast,Joint,Product grade beat projections,25.8,1,App,Basic,0
ID_0471,50,Unemployed,Bachelor,49245.19,723.6437049,West Coast,Joint,Technical support was delayed causing inconvenience,19.4,0,Email,Premium,1
ID_0472,61,Freelancer,Associate,27730.45,723.6598496,Northeast,Joint,Product grade surpassed projections,29.5,1,Email,Basic,0
ID_0473,28,Unemployed,Bachelor,136079.91,712.4878506,Southwest,Checking,Billing challenges caused frustration,73.2,1,Phone,Basic,1
ID_0474,50,Unemployed,Master,33566.67,779.5853749,Northeast,Checking,Highly recommend this service,25.1,0,Phone,Basic,0
ID_0475,35,Freelancer,High School,30242.53,715.814102,Southwest,Joint,Website navigation needs improvement,24.9,0,Phone,Basic,1
ID_0476,28,Unemployed,Master,22493.09,664.0226936,Midwest,Checking,Loyalty program advantages are useful,15.2,0,Phone,Premium,0
ID_0477,42,,High School,11805.92,700.3235072,Midwest,Savings,Billing setbacks caused frustration,,0,Email,Basic,0
ID_0478,28,Salaried,PhD,25188.63,728.9347358,West Coast,Joint,Highly recommend this service,22.6,0,Email,Premium,1
ID_0479,28,Self-Employed,Associate,37315.07,781.4607392,Southwest,Savings,Website user experience needs improvement,20.4,0,App,Basic,0
ID_0480,50,Self-Employed,PhD,95271.41,,Midwest,Savings,Technical support was delayed causing inconvenience,30.8,0,Email,Basic,1
ID_0481,35,Unemployed,PhD,5491.65,677.4732361,West Coast,Joint,Product grade beat projections,21.3,0,Email,Premium,1
ID_0482,42,Unemployed,Master,20090.96,844.2594958,West Coast,Savings,Loyalty program incentives are advantageous,30.4,2,Email,Basic,0
ID_0483,61,Unemployed,Associate,140726.48,733.2387655,Northeast,Savings,Loyalty program privileges are profitable,42.7,2,Email,Basic,1
ID_0484,61,,High School,13506.86,783.7695369,West Coast,Savings,Loyalty program incentives are advantageous,17.9,0,Phone,Basic,0
ID_0485,28,Salaried,High School,35660.16,712.4142783,Midwest,Joint,Product grade surpassed anticipations,37.9,0,Phone,Basic,1
ID_0486,50,Salaried,Bachelor,169996.36,746.6679622,Northeast,Joint,Highly recommend this service to colleagues,73.2,1,Phone,Enterprise,0
ID_0487,50,Self-Employed,High School,14308.07,761.9734252,Southwest,Savings,Billing difficulties caused frustration,55.3,3,Phone,Basic,0
ID_0488,61,Salaried,Master,7340.67,780.9097356,Southwest,Joint,Product value beat anticipations,44.1,0,Email,Basic,1
ID_0489,42,Self-Employed,PhD,56328.79,772.8684153,Midwest,Joint,Loyalty program perks are profitable,48.3,0,Email,Premium,1
ID_0490,35,Salaried,PhD,30611.68,763.60985,Midwest,Savings,Delivery was held up by 3 days,29.5,1,Email,Basic,0
ID_0491,42,,PhD,70444.34,704.2456634,Northeast,,Product grade surpassed projections,66.4,1,Email,Basic,1
ID_0492,35,Freelancer,Associate,138434.88,691.4126979,Northeast,Checking,Loyalty program advantages are useful,15.5,0,Email,Basic,0
ID_0493,61,Self-Employed,High School,12538.58,736.6303755,Midwest,Joint,Competitive pricing compared to others,18.1,0,Email,Basic,0
ID_0494,35,Salaried,Master,73879.15,766.6564036,Midwest,Checking,Product caliber outstripped anticipations,6.2,1,Phone,Basic,0
ID_0495,50,Unemployed,Associate,59859.2,,Southwest,Savings,Return process was confusing,17.3,0,Phone,Basic,0
ID_0496,28,Salaried,Bachelor,13224.04,773.2585983,Southwest,Joint,Product value beat anticipations,18.2,2,Text,Premium,0
ID_0497,28,Freelancer,,83143.78,792.6308373,,Savings,Highly recommend this service,12.4,1,Phone,Basic,0
ID_0498,61,Freelancer,Master,27175.36,674.183954,Midwest,Savings,Loyalty program privileges are profitable,27.2,0,Email,Basic,1
ID_0499,50,Salaried,,56874.1,678.1539648,West Coast,Savings,Delivery was pushed back by 3 days,35.7,1,Email,Basic,1
ID_0500,42,Salaried,PhD,7297.64,712.9812471,Midwest,Savings,Return process was overly complex,39.4,0,Email,Basic,1
ID_0501,50,Unemployed,Master,52310.37,735.3806334,Midwest,Savings,Loyalty program perks are profitable,31.3,0,Email,Enterprise,0
ID_0502,28,Unemployed,High School,31105.87,693.7716493,Southwest,Joint,Loyalty program advantages are advantageous,55.9,1,Email,Basic,0
ID_0503,28,Salaried,Master,146889.83,787.6101339,Midwest,Checking,Product caliber transcended anticipations,41.7,1,Email,Basic,1
ID_0504,50,Salaried,,4986.65,741.2033431,Northeast,Joint,Product value outstripped anticipations,44.6,1,Phone,Basic,1
ID_0505,50,Salaried,Master,46097.95,721.9723524,Midwest,Joint,Delivery was held up by 3 days,4.1,1,Phone,Basic,0
ID_0506,28,Salaried,Bachelor,52129.27,648.2045238,Midwest,,Return process was confusing,26.8,1,Phone,Premium,1
ID_0507,42,Self-Employed,Bachelor,109735.53,654.2092092,,Joint,Billing concerns caused frustration,28.5,1,Email,Basic,1
ID_0508,61,Salaried,PhD,72589.25,734.0504625,Midwest,Checking,Loyalty program rewards are beneficial,19.1,0,Phone,Basic,1
ID_0509,61,Unemployed,High School,93521.3,613.3702187,West Coast,Joint,Technical support was delayed causing inconvenience,35.9,2,Phone,Basic,1
ID_0510,50,Freelancer,High School,127568.39,770.6318705,Midwest,Savings,Loyalty program privileges are advantageous,7.1,1,Phone,Basic,1
ID_0511,61,Self-Employed,,168467.75,712.0923078,Northeast,Joint,Delivery was postponed by 3 days,44.5,1,Email,Basic,0
ID_0512,28,Salaried,PhD,32019.17,882.1546485,Northeast,Joint,Loyalty program privileges are profitable,61.4,1,Phone,Basic,1
ID_0513,28,Freelancer,Master,65640.36,835.3958125,Midwest,Checking,Excellent customer service experience,29.8,0,Phone,Enterprise,1
ID_0514,50,Self-Employed,,155826.86,,Southwest,Checking,Product grade surpassed anticipations,18.1,0,Email,Basic,0
ID_0515,50,Freelancer,Associate,386897.61,714.6831499,West Coast,Savings,Highly recommend this service without hesitation,68.9,1,Email,Enterprise,0
ID_0516,50,Salaried,PhD,187247.74,769.7790757,Midwest,Joint,Product standard transcended forecasts,12,0,Email,Basic,0
ID_0517,42,Salaried,PhD,39471.21,805.1586305,Midwest,Joint,Delivery was held up by 3 days,7.5,0,Phone,Premium,1
ID_0518,61,Unemployed,Associate,18455.19,638.0985471,Midwest,Joint,Return process was confusing,13.9,1,Phone,Basic,1
ID_0519,50,Salaried,High School,57133.1,630.6812267,Southwest,Savings,Return process was overly complex,35.3,0,Email,Premium,0
ID_0520,35,Salaried,Master,115039.59,688.8982597,Southwest,,Product grade beat projections,32.8,0,Email,Basic,0
ID_0521,35,Self-Employed,Associate,57663.55,749.1368792,,Savings,Loyalty program advantages are useful,27,0,App,Basic,0
ID_0522,28,Unemployed,Bachelor,56105.3,744.8436795,West Coast,Joint,Loyalty program rewards are beneficial,53.3,2,Email,Premium,1
ID_0523,61,Self-Employed,High School,154834.5,773.4885727,Northeast,Checking,Technical support was ignoring,45.6,1,Email,Basic,1
ID_0524,50,Freelancer,Bachelor,38121.05,660.0151236,West Coast,Checking,Return process was difficult,25.3,1,Email,Basic,1
ID_0525,35,Salaried,High School,166995.02,604.1928069,Southwest,Savings,Loyalty program incentives are advantageous,29.5,0,Phone,Basic,0
ID_0526,61,Freelancer,Master,44389.7,762.9007098,Northeast,Checking,Website design needs improvement,24.5,0,Phone,Basic,0
ID_0527,28,Self-Employed,Master,33816.73,678.5901864,Northeast,Checking,Return process was problematic,40.1,0,Email,Basic,0
ID_0528,42,Salaried,PhD,51435.02,619.0756068,Southwest,Joint,Product grade transcended forecasts,49.1,0,App,Basic,0
ID_0529,61,Salaried,Bachelor,122175.97,727.2531873,Southwest,Joint,Product grade transcended anticipations,19.4,1,Phone,Basic,1
ID_0530,61,Self-Employed,High School,11447.56,759.6587844,West Coast,Checking,Loyalty program rewards are beneficial,37,0,Email,Basic,1
ID_0531,42,Self-Employed,Master,18587.59,713.8971434,Southwest,Checking,Website layout needs improvement,6.4,0,Phone,Basic,1
ID_0532,61,Self-Employed,Associate,257129.63,697.1075807,Northeast,Savings,Product grade surpassed projections,6,2,Email,Basic,1
ID_0533,28,Self-Employed,Master,16402.28,712.0318884,Midwest,Savings,Technical support was delayed affecting my schedule,28.1,0,Phone,Basic,0
ID_0534,28,Self-Employed,Associate,71289.39,701.4708619,Southwest,Checking,Technical support was delayed causing inconvenience,42.4,1,Email,Enterprise,1
ID_0535,42,Salaried,High School,73598.92,652.5976444,Southwest,Joint,Highly recommend this service,7.2,0,Phone,Basic,1
ID_0536,50,Self-Employed,Master,57171.72,684.2659662,West Coast,Checking,Product caliber outstripped anticipations,20.4,0,Email,Enterprise,1
ID_0537,35,Salaried,Master,87968.21,746.0639953,,Checking,Technical support was delayed causing inconvenience,34.1,1,Text,Premium,0
ID_0538,50,Salaried,High School,22196.88,736.0839271,Southwest,Joint,Product standard transcended forecasts,52.5,2,Email,Enterprise,0
ID_0539,61,Self-Employed,Master,68377.52,728.4029903,Northeast,Joint,Website layout needs improvement,48.5,0,Phone,Premium,0
ID_0540,35,Self-Employed,Associate,39566.74,670.2425759,Northeast,Savings,Highly recommend this service without hesitation,20.1,0,Email,Premium,1
ID_0541,42,Unemployed,Master,92116.66,,Midwest,Savings,Excellent customer service experience,29.9,3,App,Basic,1
ID_0542,42,Salaried,Bachelor,12940.96,611.1467477,Southwest,Savings,Technical support was ignoring,30.7,1,Phone,Basic,0
ID_0543,35,Self-Employed,PhD,71911.08,728.9238332,West Coast,Savings,Product standard transcended forecasts,8.3,2,Email,Basic,1
ID_0544,28,Self-Employed,,17416.41,791.4428854,Northeast,Joint,Technical support was ignoring,8.2,1,App,Enterprise,1
ID_0545,35,Self-Employed,Bachelor,27762.8,646.2933934,Midwest,Checking,Product caliber transcended anticipations,70.4,0,Email,Enterprise,0
ID_0546,61,Unemployed,High School,20978.73,690.7036163,Southwest,Savings,Loyalty program advantages are advantageous,7.5,0,Phone,Premium,0
ID_0547,28,Unemployed,Associate,17163,736.4553389,,Savings,Highly recommend this service to colleagues,40.7,0,Phone,Premium,1
ID_0548,42,Freelancer,PhD,148498.41,782.6421317,Southwest,Joint,,15.2,0,Email,Enterprise,0
ID_0549,35,Salaried,PhD,28599.34,697.5887692,Southwest,Joint,Loyalty program incentives are advantageous,47.9,1,App,Basic,1
ID_0550,50,Freelancer,High School,222614.4,685.3874835,Northeast,Checking,Loyalty program privileges are advantageous,18.9,0,Email,Premium,0
ID_0551,50,Self-Employed,High School,297849.5,621.5538429,Northeast,Checking,Loyalty program advantages are useful,,0,Email,Basic,1
ID_0552,61,Unemployed,Associate,71986.98,725.1719065,Northeast,Joint,Excellent customer service experience,31.3,1,Text,Basic,0
ID_0553,50,Unemployed,Master,13117.09,822.103802,Southwest,Savings,Loyalty program privileges are profitable,12.2,0,Phone,Basic,0
ID_0554,35,Freelancer,High School,39888.89,733.8679231,Southwest,Savings,,2.8,0,Email,Basic,1
ID_0555,35,Unemployed,Master,135843.86,718.886051,Midwest,Savings,Return process was convoluted,29.8,0,Email,Premium,0
ID_0556,50,Self-Employed,Bachelor,38921.7,736.1041155,West Coast,Checking,Loyalty program privileges are advantageous,,1,Phone,Basic,0
ID_0557,35,Unemployed,PhD,7738.25,719.4453998,Southwest,Savings,Technical support was delayed causing inconvenience,56,1,Email,Premium,0
ID_0558,61,Freelancer,Master,69164.51,679.3492814,West Coast,Savings,Website navigation needs improvement,3.4,1,App,Basic,1
ID_0559,28,Self-Employed,PhD,158534.36,761.1639958,Northeast,Joint,Product grade surpassed anticipations,20.7,0,Phone,Basic,1
ID_0560,61,Freelancer,Master,135088.33,731.2880762,Southwest,Savings,Excellent customer service experience,12.7,0,Email,Premium,1
ID_0561,61,Unemployed,Bachelor,16364.3,720.8806626,Midwest,Joint,Delivery was late by 3 days affecting my schedule,31.9,0,Email,Premium,0
ID_0562,35,Freelancer,High School,94951.42,671.2316986,Midwest,Savings,Billing concerns caused frustration,55.4,1,Phone,Basic,0
ID_0563,28,,Bachelor,21174.19,785.1753966,West Coast,Checking,Billing problems caused frustration that needs resolution,18.1,0,Email,Basic,0
ID_0564,35,Salaried,High School,20924.11,753.2351373,Northeast,Savings,Return process was overly complex,6.5,2,Phone,Basic,0
ID_0565,42,Unemployed,High School,176123.67,692.3539581,West Coast,Savings,Product caliber outstripped anticipations,36.3,0,App,Enterprise,0
ID_0566,35,Unemployed,PhD,24415.47,770.0912427,Northeast,Joint,Product grade beat projections,47.9,0,Phone,Premium,0
ID_0567,35,Freelancer,Bachelor,25967.76,695.1214581,Midwest,Joint,,62.7,4,Email,Basic,0
ID_0568,35,Salaried,Master,55.56,680.8998254,West Coast,Joint,Delivery was postponed by 3 days,6.8,0,Email,Basic,1
ID_0569,28,Unemployed,Bachelor,173857.35,682.0148441,Midwest,Savings,Product grade outdid anticipations,15,0,Phone,Premium,0
ID_0570,35,Self-Employed,PhD,133711.88,631.4465723,Midwest,Savings,Excellent customer service experience,4.6,2,Phone,Premium,0
ID_0571,28,Freelancer,High School,83900.02,743.577119,Northeast,Checking,Technical support was delayed causing inconvenience,81.9,2,Phone,Premium,1
ID_0572,50,Unemployed,PhD,117925.43,628.4427561,West Coast,Savings,Highly recommend this service,61.2,1,Email,Basic,0
ID_0573,42,Self-Employed,Associate,14019.21,658.5778084,West Coast,Checking,Billing problems caused frustration requiring immediate attention,24.2,0,Text,Premium,1
ID_0574,28,Unemployed,Associate,52112.35,616.2205995,Midwest,Joint,Product standard transcended forecasts,29.9,0,Email,Premium,1
ID_0575,50,Self-Employed,Master,36776.16,715.6965154,Midwest,Joint,Loyalty program rewards are beneficial,35.7,1,Phone,Premium,1
ID_0576,28,Freelancer,PhD,8369.89,712.483977,Northeast,Joint,Website navigation needs improvement,27.9,0,Phone,Basic,0
ID_0577,28,Unemployed,Master,56591.8,703.6651893,Southwest,Checking,Delivery was held up by 3 days,10.6,2,Phone,Premium,1
ID_0578,42,Unemployed,Master,215476.47,,Southwest,Savings,Loyalty program advantages are advantageous,19,0,Email,Premium,0
ID_0579,61,Salaried,Associate,3475.1,661.3883123,Midwest,Joint,Website design needs improvement,5.7,1,Phone,Premium,0
ID_0580,61,Freelancer,Master,29286.75,743.2184932,Southwest,Savings,Highly recommend this service without hesitation,30.3,0,Email,Basic,0
ID_0581,28,Self-Employed,Associate,19772.23,692.4724034,Southwest,Savings,Delivery was pushed back by 3 days,31.9,0,Phone,Basic,1
ID_0582,35,Unemployed,High School,23120.1,735.8179161,Southwest,Joint,Website design needs improvement,29,0,Email,Basic,0
ID_0583,50,Unemployed,PhD,203209.61,675.7375657,Southwest,Checking,Billing problems caused frustration requiring immediate attention,54.7,1,Email,Basic,0
ID_0584,35,Self-Employed,Master,53655.54,729.0531371,Midwest,Savings,Billing concerns caused frustration,17.2,0,Email,Basic,1
ID_0585,35,Freelancer,Associate,53373.23,785.1639019,Southwest,Joint,Loyalty program advantages are useful,22,2,Text,Basic,0
ID_0586,28,Salaried,Bachelor,121509.01,749.30829,Southwest,Savings,Website user experience needs improvement,17.2,0,Phone,Basic,0
ID_0587,28,Salaried,Master,14264.52,699.3793091,Northeast,Savings,Return process was confusing,54.5,1,Phone,Premium,0
ID_0588,28,Unemployed,High School,56779.73,732.8599485,Midwest,Savings,Delivery was late by 3 days affecting my schedule,40.9,2,Phone,Basic,0
ID_0589,28,Self-Employed,High School,47777.9,707.9667413,West Coast,Savings,Product value beat anticipations,5.3,0,Text,Basic,0
ID_0590,61,Unemployed,Bachelor,77230.76,720.3940092,West Coast,Savings,Highly recommend this service without hesitation,17.2,0,Email,Premium,0
ID_0591,28,Self-Employed,Associate,656500.01,703.7194474,Northeast,Checking,Loyalty program perks are beneficial,21.3,0,Phone,Basic,1
ID_0592,61,Salaried,Master,124719.03,711.7832397,,Checking,Return process was overly complex,24,0,Phone,Basic,0
ID_0593,61,Freelancer,Associate,43118.36,730.6046677,Midwest,Joint,Highly recommend this service to colleagues,38.2,0,Email,Basic,0
ID_0594,28,Self-Employed,High School,149401.58,670.332065,West Coast,Checking,Product standard transcended forecasts,48.8,1,Email,Basic,1
ID_0595,42,Salaried,Associate,15910.59,669.2060587,Southwest,Checking,Product grade transcended forecasts,49.5,1,Email,Basic,0
ID_0596,50,Unemployed,High School,2629.67,650.5728723,Northeast,Checking,Product grade outdid hopes,17.7,0,Email,Basic,1
ID_0597,35,Self-Employed,Associate,19441.16,639.9864448,West Coast,Savings,Return process was overly complex,11,2,Email,Enterprise,0
ID_0598,61,Freelancer,Bachelor,35371.83,659.1358654,Midwest,Savings,Delivery was deferred by 3 days,5.5,0,Email,Basic,0
ID_0599,50,Unemployed,PhD,60735.54,727.9731253,Southwest,Joint,Billing problems caused frustration requiring immediate attention,,1,Phone,Basic,0
ID_0600,42,Unemployed,Bachelor,81162.03,675.3606242,Midwest,Joint,Website layout needs improvement,24.7,0,Email,Premium,0
ID_0601,35,Salaried,Bachelor,205249.38,745.6807232,Northeast,Joint,Product grade transcended forecasts,29.1,1,Email,Basic,0
ID_0602,35,Self-Employed,PhD,60609.42,721.7356874,West Coast,Savings,Delivery was late by 3 days affecting my schedule,33.3,0,App,Basic,0
ID_0603,61,Unemployed,PhD,59134.65,621.5747893,West Coast,Checking,Delivery was held up by 3 days,12.2,2,Phone,Premium,0
ID_0604,28,Freelancer,Master,4381.68,752.7487792,West Coast,Checking,Billing problems caused frustration requiring immediate attention,21.9,1,Email,Basic,0
ID_0605,42,Self-Employed,,3020.52,760.5399323,West Coast,Savings,Loyalty program advantages are advantageous,31.7,2,Phone,Enterprise,0
ID_0606,61,Freelancer,Bachelor,68092.54,670.3068663,Southwest,Joint,Billing challenges caused frustration,37.5,0,Email,Basic,0
ID_0607,42,,Bachelor,49008.56,741.0095771,Southwest,Joint,Return process was problematic,10.4,0,Email,Premium,0
ID_0608,28,Freelancer,High School,155335.12,677.1750881,Midwest,Joint,Product grade surpassed projections,49.5,1,Email,Basic,0
ID_0609,28,Salaried,High School,14888.83,724.8835188,Southwest,Savings,Billing concerns caused frustration,14.2,0,App,Basic,1
ID_0610,61,Freelancer,,2149.54,656.7750797,Northeast,Joint,Loyalty program privileges are profitable,22.6,0,Phone,Premium,0
ID_0611,28,Self-Employed,Master,50667.72,630.3446774,Northeast,Joint,Product grade transcended forecasts,10.8,0,Phone,Enterprise,1
ID_0612,50,Freelancer,High School,23045.6,700.8591405,West Coast,Savings,,34.7,0,App,Premium,1
ID_0613,35,Freelancer,High School,4325.43,713.8135527,Northeast,Checking,Technical support was ignoring,5.5,0,App,Premium,0
ID_0614,61,Salaried,Associate,109609.58,700.1160153,Midwest,Savings,Highly recommend this service to colleagues,46.5,1,Phone,Enterprise,1
ID_0615,42,Freelancer,Associate,10057.65,,Southwest,,Loyalty program rewards are beneficial,48.6,3,Phone,Basic,1
ID_0616,50,Freelancer,High School,79671.25,700.0050469,Southwest,Savings,Loyalty program perks are profitable,17.9,1,Email,Basic,0
ID_0617,61,Unemployed,Associate,28046.86,733.4647376,Southwest,Savings,Loyalty program privileges are profitable,30.8,0,Email,Basic,0
ID_0618,28,Unemployed,,16196.8,717.7553485,Northeast,Checking,Product value outstripped anticipations,40.9,0,Phone,Premium,1
ID_0619,28,Self-Employed,Master,40598.98,729.1250515,Southwest,Joint,Billing challenges caused frustration,30.3,1,Phone,Premium,1
ID_0620,28,Unemployed,Master,137418.91,686.49424,West Coast,Savings,Loyalty program privileges are profitable,26.6,0,App,Premium,0
ID_0621,28,Unemployed,High School,42307.42,778.5858957,West Coast,Checking,,,1,Email,Enterprise,0
ID_0622,42,,Bachelor,118097.11,661.1913332,West Coast,Joint,Delivery was postponed by 3 days,31.5,0,Phone,Premium,0
ID_0623,50,Unemployed,High School,11397.42,744.3780149,Northeast,Joint,Product caliber transcended anticipations,68.1,0,Phone,Basic,0
ID_0624,35,Salaried,Associate,125952.9,779.0945546,Southwest,Joint,Highly recommend this service,8.2,0,Email,Basic,1
ID_0625,42,Unemployed,Bachelor,22984.84,744.0454046,Northeast,Savings,Loyalty program privileges are advantageous,42.1,0,Phone,Enterprise,0
ID_0626,42,Salaried,Associate,96162.27,709.8737886,Southwest,Savings,Billing challenges caused frustration,37,3,Phone,Basic,0
ID_0627,35,Salaried,PhD,70907.64,693.5851477,Midwest,Joint,Loyalty program advantages are useful,42.1,2,Email,Basic,1
ID_0628,35,Unemployed,Associate,225004.84,771.8043826,Midwest,Joint,Technical support was ignoring,34.4,1,Phone,Basic,0
ID_0629,28,,PhD,41642.91,648.8512537,Northeast,Joint,Billing problems caused frustration that needs resolution,34.4,0,Email,Basic,0
ID_0630,42,Salaried,PhD,5818.74,671.493787,West Coast,Joint,Product caliber transcended anticipations,28.6,1,Email,Premium,1
ID_0631,61,Freelancer,Associate,1644.01,700.1221117,Northeast,,Product grade outdid hopes,31.1,1,Phone,Basic,1
ID_0632,35,Freelancer,Associate,149059.95,781.8826879,West Coast,Joint,Loyalty program perks are profitable,34.4,0,Email,Enterprise,0
ID_0633,35,Unemployed,PhD,63230.15,738.9883818,,Checking,Return process was difficult,22.9,1,Email,Basic,0
ID_0634,50,Self-Employed,Bachelor,126882.91,671.5977121,West Coast,Joint,Billing challenges caused frustration,8.3,0,Email,Premium,0
ID_0635,61,Unemployed,PhD,22705.95,704.4846147,West Coast,Savings,Loyalty program incentives are advantageous,48.8,0,Email,Premium,0
ID_0636,61,Self-Employed,Master,35976.07,689.2838428,Southwest,Savings,Billing challenges caused frustration,25.4,1,Email,Premium,0
ID_0637,35,Self-Employed,PhD,2598.14,684.5105504,Midwest,Savings,Technical support was delayed causing inconvenience,29.7,2,Email,Enterprise,0
ID_0638,28,Unemployed,Bachelor,276836.3,768.9444779,Southwest,Joint,Website design needs improvement,8.3,0,Phone,Basic,0
ID_0639,50,Unemployed,Master,93688.91,651.4128435,Northeast,Savings,Product value outstripped anticipations,28.8,0,Text,Basic,0
ID_0640,61,Self-Employed,High School,230020.91,800.4390428,Northeast,Checking,Technical support was delayed causing inconvenience,11.4,1,Email,Basic,0
ID_0641,35,Unemployed,High School,26227.63,761.4114845,Northeast,Joint,Billing concerns caused frustration,15.1,0,Email,Premium,0
