Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,35,Salaried,High School,503349.78,735.1019662,Midwest,Joint,Delivery was late by 3 days,25.3,2,App,Enterprise,0
nan,50,Self-Employed,Associate,5377.39,691.4087107,Midwest,Savings,Billing challenges caused frustration,74.3,1,Text,Basic,1
nan,,Freelancer,Associate,48187.63,762.5116526,Southwest,Joint,Delivery was late by 3 days affecting my schedule,5,0,Email,Premium,0
nan,28,Freelancer,High School,2215.86,,Midwest,Joint,Highly recommend this service to colleagues,34.3,3,Phone,Premium,1
nan,35,Freelancer,,12228.09,721.0748453,Midwest,Checking,Highly recommend this service to colleagues,29.8,0,Email,Basic,1
nan,42,Freelancer,High School,33147.42,646.8682548,Midwest,Checking,Excellent customer service experience,39.4,2,Phone,Basic,1
nan,,Freelancer,Bachelor,42532.08,716.4456934,Southwest,Checking,Loyalty program incentives are advantageous,51.5,0,Phone,Basic,0
nan,50,Salaried,PhD,238832.97,736.077232,West Coast,Joint,Product caliber transcended forecasts,14.4,0,Email,Premium,1
nan,61,Self-Employed,nan,42832.43,786.6783411,Midwest,Checking,Delivery was held up by 3 days,38.3,1,Phone,Basic,0
nan,35,Freelancer,Master,58287.06,682.4053185,Northeast,Checking,Product standard transcended predictions,11.9,0,Email,Premium,0
nan,,nan,High School,23953.89,833.9054312,West Coast,Joint,Product caliber transcended forecasts,35.5,0,Email,Premium,0
nan,28,Salaried,Master,10.64,747.8434158,West Coast,Joint,Delivery was held up by 3 days,21.4,0,Email,Basic,1
ID_XXXX,28,Self-Employed,,195155.9,644.0294062,Northeast,Joint,Website navigation needs improvement,6.6,1,Text,Basic,0
nan,61,Salaried,nan,7246.01,677.7400943,Northeast,Savings,Technical support was delayed causing inconvenience,32.1,1,Phone,Basic,0
nan,,Salaried,Master,283149.67,791.0499582,Northeast,Savings,Loyalty program incentives are advantageous,39.5,2,Email,Enterprise,1
nan,28,Self-Employed,Master,11919.79,782.1614571,Southwest,Joint,Billing difficulties caused frustration,30.8,1,Phone,Premium,1
nan,28,Freelancer,High School,78927.76,720.9046741,Midwest,Checking,Website navigation needs improvement,8.3,1,Email,Basic,0
nan,28,Salaried,Bachelor,632092.72,727.4958852,West Coast,Joint,Product caliber transcended predictions,15,1,Phone,Basic,0
nan,28,Freelancer,Master,12668.33,661.7694863,Northeast,Savings,Product caliber surpassed hopes,61.6,0,Email,Basic,1
nan,35,Unemployed,PhD,46881.65,786.072137,Midwest,Checking,Billing challenges caused frustration,17.3,2,Email,Basic,0
nan,,nan,High School,128864.71,670.6116457,Midwest,Savings,Return process was convoluted,7.8,1,Phone,Basic,0
nan,50,Salaried,,2781.17,762.2370556,Southwest,Savings,Product caliber surpassed hopes,20,0,Email,Premium,0
ID_XXXX,50,Self-Employed,High School,99491.01,787.6021184,West Coast,Savings,Return process was problematic that needs resolution,24.7,1,Phone,Basic,1
nan,50,Self-Employed,Bachelor,7121.94,722.4077777,Midwest,Savings,Return process was overly complex,34.2,0,Email,Premium,1
ID_XXXX,42,Salaried,Bachelor,22938.83,768.3805683,Northeast,Checking,Billing difficulties caused frustration,41.4,2,Email,Basic,1
nan,50,Self-Employed,High School,14827.75,812.3819854,Northeast,Joint,Delivery was held up by 3 days,18.9,1,Phone,Premium,1
nan,42,Freelancer,High School,202196.29,733.39844,Southwest,Checking,Loyalty program perks are worthwhile,24.1,2,Email,Premium,0
nan,35,Salaried,Master,16915.69,711.2349092,Northeast,Joint,Delivery was late by 3 days affecting my schedule,32.2,0,Phone,Basic,0
nan,42,nan,Associate,3508.31,716.6573571,Northeast,Joint,Delivery was held up by 3 days,38.5,0,Email,Basic,0
nan,42,Unemployed,High School,75295.02,682.8506049,Southwest,Checking,Return process was overly complex,35.4,1,Text,Basic,0
nan,61,Freelancer,Master,36118.59,681.7208104,Southwest,Joint,Product grade outdid anticipations,28.5,0,Email,Premium,0
nan,,Freelancer,Master,44232.43,742.1203382,Northeast,Checking,Return process was problematic,45.1,1,Email,Enterprise,1
nan,42,Salaried,Bachelor,10775.35,711.8025089,West Coast,Checking,Loyalty program incentives are useful,32.8,0,Email,Basic,1
nan,50,Freelancer,High School,117236.86,736.3784588,West Coast,Joint,Website layout needs improvement,38.2,0,Email,Basic,1
nan,28,Salaried,High School,78215.51,645.5031925,Southwest,Joint,Technical support was ignoring,13.4,1,App,Premium,0
nan,50,Unemployed,,38496.33,715.3690587,West Coast,Savings,Excellent customer service experience,17.1,2,Phone,Basic,1
nan,35,Salaried,Bachelor,15999.46,771.5058925,West Coast,Joint,Billing setbacks caused frustration,53.2,0,Email,Basic,1
nan,28,Salaried,Bachelor,76504.47,664.0537862,West Coast,Joint,Loyalty program incentives are beneficial,35.4,0,Email,Basic,0
nan,35,Self-Employed,Master,128160.62,720.8263207,Southwest,Joint,Billing setbacks caused frustration,62.5,0,Email,Basic,1
nan,50,Salaried,Associate,31836.24,627.2695345,West Coast,Checking,Billing challenges caused frustration,24.7,1,Email,Basic,0
nan,28,Self-Employed,High School,2227.05,654.7268989,Northeast,Savings,Website design needs improvement,12,0,Email,Basic,0
nan,,Self-Employed,,20505.08,760.3830444,Northeast,Savings,Product grade beat anticipations,67.2,3,Email,Premium,0
ID_XXXX,28,Unemployed,Bachelor,97491.23,704.5357853,Southwest,Checking,Loyalty program advantages are profitable,39.8,1,Phone,Premium,0
nan,,Self-Employed,Bachelor,384086.12,811.1036433,West Coast,Joint,Delivery was deferred by 3 days,48.6,1,Phone,Basic,0
nan,50,Salaried,,1144.65,741.6221555,Midwest,Joint,Product grade outdid anticipations,15.1,0,Phone,Basic,1
nan,35,Salaried,nan,31067.89,746.5297832,Midwest,Checking,Billing problems caused frustration requiring immediate attention,49.5,0,Phone,Basic,1
nan,35,Self-Employed,Bachelor,5442.34,666.1758975,Northeast,Savings,Return process was difficult,21.3,0,Email,Premium,1
nan,50,Self-Employed,High School,32326.19,,Northeast,Checking,Loyalty program advantages are worthwhile,53.4,1,Email,Premium,1
nan,50,Freelancer,nan,44262.2,683.3681909,Midwest,Checking,Billing difficulties caused frustration,9,0,Email,Basic,0
nan,50,Salaried,Bachelor,215607.88,666.727913,Southwest,Joint,Product excellence surpassed forecasts,22.2,0,Phone,Basic,1
nan,35,Salaried,Associate,7139.27,753.1946563,West Coast,Checking,Loyalty program advantages are profitable,50.3,2,App,Premium,0
nan,42,Salaried,Bachelor,127600.71,763.2257933,Midwest,Checking,Product caliber outdid anticipations,38.9,1,Text,Premium,0
nan,,Salaried,,42789.89,739.9468597,West Coast,Checking,Delivery was pushed back by 3 days,4.2,0,Phone,Basic,0
nan,35,Salaried,PhD,141729,678.5966403,Midwest,Joint,Return process was overly complex,22.3,0,Phone,Basic,0
nan,42,Freelancer,Associate,61226.97,736.5365018,Northeast,Joint,Return process was difficult,38.6,1,App,Premium,0
nan,35,Salaried,Master,3406.32,624.3660799,West Coast,Savings,Technical support was unavailable,45.6,1,Phone,Basic,0
nan,50,Self-Employed,Master,248420.25,786.1504634,Southwest,Savings,Product caliber outdid anticipations,14.8,1,Text,Basic,0
nan,50,Freelancer,Master,7340.42,655.0924912,West Coast,Savings,Website design needs improvement,,1,Phone,Basic,1
nan,35,Salaried,Master,77393.88,663.9770509,West Coast,Joint,Loyalty program incentives are useful,12.3,1,Email,Basic,0
ID_XXXX,28,Freelancer,PhD,178586.25,725.7646135,Midwest,Savings,Billing concerns caused frustration,9.1,0,App,Enterprise,0
nan,28,Self-Employed,Associate,7066.17,730.207978,Southwest,Checking,Return process was problematic that needs resolution,52.4,0,Email,Basic,0
nan,42,Self-Employed,,68611.77,716.3625701,Northeast,Savings,Loyalty program advantages are worthwhile,19.7,0,Phone,Enterprise,1
nan,42,Unemployed,Master,147808.17,664.493603,West Coast,Checking,Excellent customer service experience,32.9,0,Email,Premium,0
nan,,Salaried,Associate,364833.99,776.6673997,West Coast,Savings,Delivery was postponed by 3 days,26.3,1,App,Basic,0
nan,42,Unemployed,,109526.01,635.7025399,Midwest,Joint,Loyalty program privileges are profitable,17.9,0,Email,Premium,0
nan,35,Self-Employed,High School,27726.44,645.8365505,Northeast,Checking,Product caliber outdid anticipations,15.7,1,Email,Basic,0
ID_XXXX,61,Freelancer,High School,102216.04,,Midwest,Checking,Technical support was ignoring,47.5,1,Email,Basic,0
nan,42,Unemployed,Master,103987.51,656.7883009,Southwest,Joint,Loyalty program incentives are useful,19,2,Email,Basic,0
nan,42,Unemployed,Master,102328.06,781.1312638,Northeast,Checking,Loyalty program incentives are beneficial,31.1,2,Text,Basic,0
nan,28,Freelancer,High School,163704.4,661.0892682,Southwest,Savings,Return process was problematic that needs resolution,20.9,0,Phone,Premium,0
nan,35,Freelancer,Master,7772.04,797.8513576,Midwest,Joint,Billing concerns caused frustration,30.5,0,Email,Premium,0
nan,,Self-Employed,High School,9754.59,,Northeast,Checking,Delivery was late by 3 days affecting my schedule,51.9,0,Email,Basic,1
nan,42,Self-Employed,Master,86986.19,781.7527868,Southwest,Joint,Website design needs improvement,20.4,1,Phone,Basic,0
nan,35,Salaried,,261505.25,814.3552991,Southwest,Checking,Excellent customer service experience,14.7,1,Phone,Premium,0
nan,50,Salaried,Master,53299.87,724.0613962,Midwest,Checking,Highly recommend this service without hesitation,23.2,1,Text,Premium,0
nan,,Unemployed,Associate,274808.68,669.3512702,Northeast,Joint,Return process was difficult,24,1,Email,Basic,1
ID_XXXX,35,Salaried,Associate,236469.74,714.8496062,Southwest,Checking,Loyalty program privileges are worthwhile,26.7,2,Text,Basic,0
nan,42,Salaried,Master,198229.71,691.6667197,West Coast,Savings,Loyalty program advantages are worthwhile,2.1,0,Email,Basic,0
nan,,Freelancer,High School,204534.75,684.5404364,Northeast,Savings,Competitive pricing compared to others,4.2,0,Text,Premium,1
nan,28,Salaried,nan,194302.59,727.5426718,Northeast,Checking,Delivery was postponed by 3 days,22,1,Email,Premium,0
nan,50,Salaried,Bachelor,145705.65,704.4147893,West Coast,Checking,Website UI/UX needs improvement,18.9,0,Phone,Basic,0
ID_XXXX,50,Self-Employed,Associate,100926.83,682.3895158,Northeast,Savings,Delivery was held up by 3 days,46.7,1,Phone,Basic,0
nan,50,Self-Employed,Bachelor,2100.43,707.7298804,Northeast,Checking,Product caliber transcended forecasts,34.7,0,Text,Basic,1
nan,35,Freelancer,High School,12057.74,747.4489232,West Coast,Checking,Loyalty program advantages are profitable,19.4,2,Email,Premium,0
nan,35,Self-Employed,Bachelor,12251.76,,Midwest,Joint,Billing difficulties caused frustration,28,1,Phone,Premium,1
nan,50,Self-Employed,nan,2024.85,639.8538043,Southwest,Joint,Product excellence surpassed forecasts,,0,Text,Premium,1
ID_XXXX,35,Freelancer,High School,10547.85,704.8399457,West Coast,Savings,Website navigation needs improvement,23.2,0,Phone,Premium,0
nan,42,Self-Employed,Master,214417.95,712.9328397,Northeast,Savings,Website user experience needs improvement,69.8,2,Phone,Basic,0
nan,28,Freelancer,Associate,92655.25,660.8739989,Southwest,Joint,Highly recommend this service without hesitation,39.6,1,Phone,Basic,0
nan,28,Unemployed,Bachelor,31796.17,714.0147133,Southwest,Joint,Loyalty program incentives are useful,48.6,1,Email,Premium,0
ID_XXXX,,Self-Employed,High School,134026.06,727.3997805,Southwest,Savings,Technical support was ignoring,34.3,1,Email,Premium,0
nan,42,Salaried,Associate,56962.97,745.9417273,Midwest,Savings,Delivery was deferred by 3 days,8.5,1,Email,Basic,1
nan,,Salaried,nan,13030.44,723.8579013,Northeast,Savings,Return process was problematic that needs resolution,14.9,0,Text,Enterprise,1
nan,28,Freelancer,High School,183472.74,675.9525295,Northeast,Joint,Billing concerns caused frustration,32.7,3,Email,Basic,1
nan,42,Salaried,,35146.66,820.6015014,Southwest,Joint,Loyalty program privileges are worthwhile,7.6,0,Email,Basic,0
nan,35,Self-Employed,Bachelor,102015.08,761.4563386,Southwest,Checking,Website user experience needs improvement,15.2,1,App,Basic,1
nan,50,Unemployed,Bachelor,29182.84,747.6359872,Midwest,Savings,Return process was overly complex,25.4,1,Phone,Enterprise,1
nan,50,Self-Employed,Bachelor,58929.62,770.2415629,Midwest,Checking,Technical support was delayed affecting my schedule,18.4,1,Phone,Basic,1
nan,28,Salaried,Bachelor,144006.48,732.2304586,Southwest,Savings,Product grade beat anticipations,19.7,1,Email,Enterprise,0
nan,,Freelancer,High School,14494.56,784.3150443,Northeast,Joint,Delivery was postponed by 3 days,62.5,1,Phone,Premium,1
nan,28,Salaried,nan,321576.37,722.8435975,West Coast,Savings,Highly recommend this service,,1,Phone,Basic,0
nan,50,Freelancer,,6188.25,,Midwest,Savings,Highly recommend this service without hesitation,41,3,Email,Basic,0
nan,,Freelancer,High School,64905.04,,Northeast,Joint,Return process was problematic,48.1,2,Phone,Premium,0
ID_XXXX,61,Salaried,Associate,210565.6,798.8178773,Midwest,Joint,Technical support was delayed causing inconvenience,23,1,Email,Basic,1
nan,,nan,Master,247615.07,795.6024308,Northeast,Savings,Loyalty program incentives are useful,38.4,0,Email,Basic,1
nan,35,Salaried,,22449.13,749.6423799,Southwest,Savings,Product excellence surpassed forecasts,16.2,0,Email,Basic,0
nan,28,nan,nan,13214.73,745.8305929,Midwest,Savings,Product caliber transcended predictions,56,1,Text,Basic,0
nan,28,Salaried,PhD,109549.33,754.8021206,West Coast,Savings,Loyalty program incentives are beneficial,40.9,0,Text,Basic,0
nan,42,Salaried,High School,3644.79,769.2810457,Southwest,Savings,Product grade beat anticipations,22.4,0,App,Basic,0
nan,50,Salaried,,56444.46,784.936597,Midwest,Joint,Website design needs improvement,2.4,0,Phone,Premium,0
nan,28,Salaried,PhD,135267.14,708.1707958,Southwest,Savings,Billing concerns caused frustration,39.2,1,Phone,Basic,0
ID_XXXX,50,Freelancer,Associate,69832.57,785.9030645,West Coast,Joint,Technical support was delayed causing inconvenience,12,1,Email,Basic,1
nan,35,Freelancer,Associate,17703.06,737.1497557,Midwest,Checking,Product standard transcended predictions,22.3,1,Email,Basic,0
nan,35,Freelancer,Associate,56743.09,752.5465811,Midwest,Checking,Delivery was pushed back by 3 days,38.8,1,Email,Enterprise,0
nan,50,Salaried,Bachelor,216052.23,789.0974661,Midwest,Savings,Website navigation needs improvement,23,1,Email,Basic,0
nan,42,Self-Employed,High School,81623.5,757.3531125,Northeast,Checking,Loyalty program advantages are worthwhile,38.4,0,Phone,Premium,1
nan,61,Freelancer,High School,108655.8,,Northeast,Joint,Product caliber transcended forecasts,26.3,0,Text,Basic,1
nan,28,Self-Employed,High School,34839,700.5290733,Midwest,Checking,Loyalty program incentives are beneficial,20,0,Text,Basic,1
nan,50,Freelancer,,17752.33,794.9155772,Southwest,Checking,Return process was problematic,3.7,1,Phone,Premium,0
nan,28,Freelancer,,25094.85,754.7843356,Southwest,Joint,Technical support was unavailable,44.5,0,Phone,Premium,0
ID_XXXX,28,Salaried,Master,64753.54,726.3032859,Midwest,Savings,Delivery was deferred by 3 days,,2,Email,Basic,0
nan,50,Freelancer,High School,27948.84,775.0537193,West Coast,Joint,Return process was confusing,58.7,0,App,Premium,1
nan,61,Freelancer,nan,66368.78,849.3915249,West Coast,Joint,Technical support was unavailable,5.3,0,Phone,Basic,1
nan,35,Freelancer,PhD,104574.58,661.5537749,West Coast,Savings,Delivery was held up by 3 days,12.8,0,Phone,Basic,1
nan,35,Salaried,nan,112688.61,679.8133689,Northeast,Joint,Billing problems caused frustration requiring immediate attention,25.9,0,Email,Premium,1
nan,42,Salaried,Master,15295.44,854.2652654,Northeast,Savings,Product caliber outdid anticipations,19.7,0,Text,Enterprise,1
nan,35,Salaried,High School,117981.64,741.3347421,Northeast,Joint,Product excellence surpassed forecasts,18.9,3,Email,Basic,0
ID_XXXX,61,Salaried,Associate,94931.56,729.5434839,Northeast,Checking,Technical support was delayed affecting my schedule,12.1,0,App,Basic,1
ID_XXXX,50,Salaried,High School,1026.61,714.2307129,Southwest,Savings,Return process was convoluted,29.2,0,Email,Premium,0
nan,28,Unemployed,,5157.49,780.4218,Midwest,Savings,Product standard transcended forecasts,35.2,2,Email,Premium,0
nan,42,Freelancer,Associate,88328.89,850.5623654,Midwest,Checking,Billing concerns caused frustration,22.2,0,Email,Basic,0
nan,50,Self-Employed,Bachelor,41142.36,686.740573,Midwest,Checking,Loyalty program incentives are beneficial,52.5,0,Email,Premium,0
nan,35,Salaried,Master,13425.4,715.1561636,Southwest,Savings,Website layout needs improvement,38.6,1,Email,Premium,0
nan,50,nan,,3860.04,702.4636436,West Coast,Checking,Product grade outdid anticipations,17.2,0,Phone,Basic,0
nan,28,Salaried,Master,14759.18,756.6432488,West Coast,Joint,Loyalty program incentives are advantageous,17.6,0,Email,Premium,0
nan,50,Freelancer,Bachelor,268479.29,781.1196719,Northeast,Joint,Loyalty program advantages are worthwhile,19.5,0,Phone,Basic,0
nan,28,nan,Associate,110530.39,801.0466393,Northeast,Joint,Website layout needs improvement,32.6,1,Phone,Basic,0
nan,61,Freelancer,Bachelor,63762.95,758.3359141,Southwest,Checking,Loyalty program advantages are worthwhile,25.3,0,Email,Basic,0
nan,35,nan,High School,241350.79,845.9666396,Southwest,Checking,Loyalty program privileges are worthwhile,24.5,0,Email,Premium,0
nan,35,Freelancer,PhD,82045.89,691.2623508,West Coast,Checking,Billing challenges caused frustration,40.4,0,Email,Basic,0
ID_XXXX,61,Salaried,Bachelor,109933.31,,Midwest,Savings,Technical support was delayed causing inconvenience,54.8,1,Email,Premium,1
nan,28,Salaried,High School,28236.49,793.4672147,Midwest,Joint,Product caliber transcended predictions,54.7,1,Email,Basic,1
nan,35,Salaried,nan,75575.02,,Southwest,Savings,Loyalty program perks are worthwhile,,0,Email,Premium,1
nan,35,Salaried,Associate,13164.32,651.2029838,Southwest,Savings,Highly recommend this service to colleagues,34.9,1,Email,Premium,1
nan,35,Freelancer,,44057.67,704.1968514,Southwest,Savings,Return process was problematic that needs resolution,40.9,0,Email,Enterprise,0
nan,,Salaried,PhD,2873.45,732.7829327,Northeast,Joint,Delivery was deferred by 3 days,19,0,Phone,Basic,1
nan,50,Unemployed,Master,20752.56,687.6875881,Midwest,Joint,Return process was difficult,42.6,0,Email,Basic,0
nan,28,Salaried,High School,6614.66,669.2669656,Southwest,Joint,Billing challenges caused frustration,33.4,0,Phone,Premium,0
nan,50,Self-Employed,High School,41706.24,709.6185432,Southwest,Checking,Product excellence surpassed forecasts,36.2,0,Text,Basic,1
nan,42,nan,PhD,157397.35,666.773329,Northeast,Joint,Technical support was unavailable,47.7,1,App,Basic,0
nan,,Salaried,PhD,40350.29,751.7565519,Southwest,Checking,Product excellence surpassed forecasts,53.4,2,Phone,Premium,1
nan,35,Freelancer,Associate,151440.12,622.8097577,Midwest,Checking,Technical support was negligent,25.3,0,Phone,Basic,1
nan,42,Freelancer,Associate,90827.88,724.5212464,Northeast,Checking,Delivery was postponed by 3 days,34.3,0,Email,Basic,1
ID_XXXX,42,Salaried,High School,60553.15,745.9754944,Southwest,Joint,Product grade beat anticipations,40.6,0,Email,Premium,1
nan,42,Self-Employed,nan,22980.2,715.472938,Midwest,Joint,Delivery was postponed by 3 days,27.6,1,Phone,Basic,0
nan,42,Salaried,High School,217009.22,774.6611449,Midwest,Joint,Technical support was negligent,10.1,0,Phone,Premium,0
nan,35,Freelancer,High School,4736.63,651.4719383,Northeast,Joint,Website layout needs improvement,,2,Phone,Basic,0
nan,50,Freelancer,Bachelor,99253.03,684.9455249,Midwest,Savings,Loyalty program advantages are worthwhile,12,1,Phone,Basic,0
ID_XXXX,42,Self-Employed,High School,82522.44,703.4982677,Northeast,Joint,Delivery was late by 3 days affecting my schedule,15.3,0,Phone,Basic,1
nan,,Freelancer,nan,49442.81,755.6362285,Midwest,Joint,Competitive pricing compared to others,24.4,0,Text,Premium,1
nan,35,Salaried,High School,23363.04,730.9253793,Southwest,Joint,Loyalty program incentives are beneficial,35.8,1,Phone,Basic,1
nan,50,Freelancer,High School,47883.95,827.1682991,Northeast,Joint,Highly recommend this service to colleagues,26.6,1,App,Enterprise,0
nan,,Unemployed,Bachelor,175251.32,679.7107052,Midwest,Joint,Return process was convoluted,29.6,1,Phone,Premium,0
nan,50,Unemployed,Associate,154068.55,650.2505551,Northeast,Savings,Product standard transcended forecasts,34.3,0,Phone,Premium,0
nan,61,Freelancer,High School,241119.56,809.4544491,Midwest,Savings,Website design needs improvement,13,2,Text,Basic,0
nan,61,Self-Employed,Associate,31269,,Northeast,Checking,Delivery was late by 3 days,56.2,0,Phone,Premium,1
nan,35,nan,,41612.62,754.1531356,Southwest,Checking,Return process was overly complex,13,1,Email,Basic,0
nan,50,Salaried,PhD,1606.82,671.0664979,Northeast,Joint,Return process was convoluted,5.3,1,Email,Basic,0
nan,28,Freelancer,,243425.3,616.5340825,Northeast,Checking,Website user experience needs improvement,52.4,0,Email,Premium,0
nan,42,Salaried,nan,33963.25,701.2608103,Southwest,Savings,Highly recommend this service without hesitation,18.8,0,Text,Enterprise,1
nan,35,nan,,44012.11,764.9749981,Midwest,Joint,Delivery was pushed back by 3 days,25.6,2,Email,Basic,1
nan,50,Freelancer,High School,202626.84,,West Coast,Checking,Billing challenges caused frustration,28.4,1,Email,Premium,0
nan,42,Freelancer,High School,63563.96,748.8047364,Southwest,Checking,Delivery was deferred by 3 days,15.3,0,Email,Enterprise,0
nan,42,Salaried,,70984.6,758.1431781,Northeast,Savings,Return process was overly complex,17,0,Email,Basic,0
nan,35,Freelancer,High School,16478.73,656.4154929,Southwest,Joint,Product excellence surpassed forecasts,15.6,1,Text,Basic,0
nan,,Freelancer,Associate,58690.02,708.6119356,Southwest,Checking,Delivery was deferred by 3 days,37.6,1,Email,Premium,1
nan,28,Freelancer,High School,212804.57,798.8537411,Northeast,Savings,Product caliber transcended forecasts,7.2,3,Phone,Enterprise,1
nan,28,Salaried,,69536.06,752.529631,Northeast,Joint,Product caliber transcended predictions,,2,Email,Enterprise,0
ID_XXXX,35,Self-Employed,Bachelor,25034.82,706.9253768,West Coast,Savings,Billing setbacks caused frustration,16.6,0,Email,Basic,0
nan,,Salaried,High School,2692.57,740.7647741,Southwest,Joint,Product excellence surpassed forecasts,31,2,Email,Premium,1
nan,,Self-Employed,Bachelor,34843.86,685.7368346,Northeast,Joint,Billing challenges caused frustration,18.4,0,Email,Basic,0
nan,50,Salaried,Master,72251.16,775.6847839,Midwest,Joint,Delivery was late by 3 days,43.6,0,Phone,Basic,1
nan,61,Salaried,High School,3701.57,775.6630032,Midwest,Savings,Product caliber outdid anticipations,8.3,0,Email,Premium,0
nan,35,Salaried,PhD,79991.53,726.0452958,Midwest,Joint,Product grade outdid anticipations,0.6,1,Email,Premium,0
nan,,Salaried,,62994.07,,Midwest,Checking,Website layout needs improvement,29.8,0,Email,Basic,0
nan,28,Salaried,nan,130038.67,670.0601562,Southwest,Joint,Product grade beat anticipations,25.1,0,Phone,Basic,0
nan,28,nan,High School,2491.66,652.3981786,Southwest,Joint,Loyalty program privileges are worthwhile,30.2,2,Phone,Basic,1
nan,28,Self-Employed,nan,129028.87,701.1697628,West Coast,Savings,Delivery was postponed by 3 days,25.5,2,Email,Basic,0
nan,42,Salaried,Bachelor,62542.83,715.6299145,Southwest,Joint,Loyalty program advantages are worthwhile,0.5,0,Email,Premium,0
nan,50,Self-Employed,Bachelor,39344.46,773.1313749,Northeast,Checking,Loyalty program advantages are worthwhile,26.8,1,Email,Premium,0
nan,35,Freelancer,Bachelor,285889.82,766.1213875,West Coast,Checking,Product caliber outdid anticipations,37,0,Text,Basic,0
nan,,nan,High School,14832.14,729.2416444,Southwest,Joint,Return process was difficult,27.8,2,Email,Premium,0
nan,42,Salaried,nan,66250.16,779.5269492,Southwest,Savings,Technical support was ignoring,33.2,0,App,Basic,0
nan,28,Salaried,Bachelor,32904.08,672.8256911,Northeast,Checking,Billing setbacks caused frustration,25.1,0,Text,Basic,1
nan,42,nan,High School,63723.54,,Northeast,Savings,Website layout needs improvement,7.5,0,Email,Basic,0
nan,50,Salaried,High School,68304.05,680.4785643,Northeast,Joint,Billing setbacks caused frustration,42.7,0,Email,Basic,0
nan,61,Salaried,High School,7964.89,781.9847265,Midwest,Savings,Product standard transcended predictions,40,0,Phone,Basic,1
nan,42,Salaried,Bachelor,91983.08,719.3326768,Southwest,Joint,Highly recommend this service without hesitation,4.3,0,Phone,Basic,0
nan,42,Salaried,Bachelor,85547.26,620.0856662,Southwest,Joint,Highly recommend this service without hesitation,54.2,0,Phone,Premium,1
nan,35,nan,Associate,124725.81,756.5078582,Southwest,Savings,Product grade surpassed hopes,12.8,0,Email,Basic,0
nan,50,Salaried,Associate,8077.94,,West Coast,Checking,Technical support was ignoring,40.2,0,App,Enterprise,1
nan,,nan,Bachelor,29985.13,697.1709973,West Coast,Joint,Product caliber transcended predictions,17.4,1,Email,Basic,1
nan,28,nan,Bachelor,89261.74,701.4370211,West Coast,Joint,Highly recommend this service,36.3,1,Email,Premium,1
nan,61,Self-Employed,High School,12497.44,712.022736,West Coast,Joint,Billing concerns caused frustration,55.8,0,App,Basic,1
nan,42,Salaried,,96216.32,623.7424094,West Coast,Checking,Website navigation needs improvement,48.4,0,Phone,Basic,0
nan,35,Salaried,High School,5171.44,601.7635913,Northeast,Checking,Product caliber transcended forecasts,6.4,0,Phone,Basic,1
nan,,Self-Employed,nan,34668.55,785.0812819,West Coast,Joint,Website navigation needs improvement,28.4,0,Text,Basic,0
nan,42,Self-Employed,Master,159411.64,678.7966166,Southwest,Checking,Highly recommend this service,39.4,0,Email,Basic,0
nan,35,Freelancer,nan,126523.35,812.7632055,Midwest,Savings,Website design needs improvement,34.2,2,Email,Basic,0
nan,28,Self-Employed,Associate,87971.91,788.5200901,Southwest,Savings,Technical support was ignoring,39.7,0,App,Basic,0
nan,35,nan,PhD,173719.03,798.3597657,Southwest,Savings,Technical support was delayed causing inconvenience,10.7,0,Email,Premium,0
nan,61,Self-Employed,Bachelor,105005.49,687.4850524,Northeast,Savings,Billing setbacks caused frustration,55.3,0,Email,Basic,0
nan,50,Freelancer,Associate,62276.79,639.5799407,Midwest,Joint,Technical support was unavailable,29.4,0,Email,Basic,0
nan,,Unemployed,High School,331329.73,665.6558847,Southwest,Savings,Return process was problematic,23,0,Text,Basic,1
nan,35,Salaried,Master,100892.6,697.6772636,Northeast,Checking,Product caliber transcended predictions,33.1,2,Email,Basic,1
nan,28,Salaried,,78175.73,601.3385134,Midwest,Joint,Product caliber surpassed hopes,5.1,0,Phone,Basic,0
nan,28,Salaried,High School,44686.22,696.2287155,Midwest,Checking,Delivery was postponed by 3 days,19.9,1,Email,Enterprise,0
nan,42,Salaried,High School,197795.5,709.9160986,Northeast,Savings,Return process was convoluted,12.2,1,Phone,Basic,0
nan,,Self-Employed,Bachelor,29797.92,655.2789514,West Coast,Joint,Delivery was pushed back by 3 days,31,1,Phone,Basic,0
nan,50,Salaried,nan,787.3,667.9757451,Northeast,Joint,Delivery was postponed by 3 days,53.5,1,Phone,Basic,0
nan,35,Self-Employed,Master,18621.59,708.9700739,Northeast,Joint,Billing problems caused frustration requiring immediate attention,30.8,0,Email,Basic,0
nan,61,nan,High School,9859.3,737.8143274,West Coast,Savings,Billing concerns caused frustration,31.2,3,Email,Basic,0
nan,50,Salaried,Associate,32655.63,675.4588666,Northeast,Checking,Product grade beat anticipations,40,1,Email,Premium,1
nan,28,Self-Employed,,148580.25,734.6126305,Northeast,Joint,Website design needs improvement,2.2,0,Text,Basic,0
nan,61,Salaried,PhD,89607.19,726.8423004,Northeast,Checking,Billing problems caused frustration requiring immediate attention,8.7,1,Phone,Basic,0
